url,brand_path,brand_subdomain,brand_substring_dom,brand_typo_dom,fake_tld,double_slash,have_IP,dots_path,path_depth,URL_length,http_dom,dom_seperator,numbers_host,dots_host,long_token_dom,tiny_url,dom_length,url_hash,puny_code,@_url,gibberish,free_domain,label
https://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/parenting,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ap.org/Content/AP-In-The-News/2012/AP-State-News-Reports-Closeup-of-the-meningitis-outbreak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ink361.com/app/users/ig-2631852/gigigorgeous/photos/ig-984131613344199867_2631852,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://lub-supply.com/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://correosb-cr.icu,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
http://europa.eu/about-eu/agencies/regulatory_agencies_bodies/policy_agencies/cedefop/index_en.htm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://thenextweb.com/entrepreneur/2015/04/22/9-qualities-of-world-class-growth-hacking-teams/gtm.start,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://censor.net.ua/photo_news/335952/v_parije_nachalas_vstrecha_yatsenyuka_i_ollanda_fotoreportaj,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://otomoto.pl/oferta/alfa-romeo-159-2-2-jts-sliczna-bezwypadkowa-gwarancja-po-oplatach-ID4p4n7M.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://techcrunch.com/2015/05/12/gilt-groupe-founder-kevin-ryan-unveils-his-latest-startup-with-kontor-a-houzz-for-office-design/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://ount.cihanlartekstil.com/jp.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://late-sun-975a.kpedhgrt.workers.dev/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
http://72.167.103.108/wp-includes/block-supports/NFCUcaptchanu/dashboard/login.php,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
http://bdnews24.com/bangladesh/2015/05/12/salahuddins-case-is-bnps-internal-matter-suranjit,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://twitterhelpus.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://distractify.com/post/related/id/5553532a4a0c4bbc1246c506/skip/40/limit/10/back/0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://udn.com/news/story/7254/900649-%E8%BD%89%E6%8A%95%E8%B3%87%E5%A4%B1%E5%88%A9-%E5%85%A8%E5%AE%B6%E5%A4%A7%E6%B8%9B15%EF%BC%85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://interpark.com/display/collectlist.do?_method=bestBook&sc.shopNo=0000400000&sc.dispNo=028&bookblockname=bestbook&booklinkname=book_more,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://pagesidentityandaccountverify202224.ga/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
https://ferragens-kub.blogspot.com/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://olx.pl/i2/muzyka-edukacja/korepetycje/korepetycje-niemiecki/muzyka-edukacja/korepetycje/korepetycje-niemiecki,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://9gag.tv/p/a9ZQWe/think-the-cup-song-is-outdated-watch-this-pitch-perfect-with-guns,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://sunuyeraces.firebaseapp.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://uproxx.com/sports/2015/04/christy-mack-opens-up-about-her-abusive-relationship-with-war-machine/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://bafybeibzvfuxiqbondc655zo3luhntggq7lkolg66c6vem6lx57hheykem.ipfs.dweb.link/nnooddvnde.html,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
https://metamask.xlylh6.top,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://ebanking-ch3-ubs-a3ab0.web.app/login.html?session=SpMu90vMD6Zpmy6rihTAz98t37lCy3dMafXOp3InFFoRfkGF372iWNzAOl9g5Iey7H9iNBms1k2Hynomzq5W2LCAtiAUGBTQGF/u0026amp;auth=71465b9a-04d8-4c4e-9e80-4a6517553651,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
http://stackoverflow.com/questions/15209494/problems-copying-freetype-bitmap-to-opengl-texture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://fishki.net/1528018-kak-gotovjat-shashlyk-v-raznyh-stranah-mira.html?mode=recent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://olx.ua/uk/list/q-%D0%BA%D0%B2%D0%B0%D1%80%D1%82%D0%B8%D1%80%D0%B0/bIE64RPKp0urlDE3vSbHw8dRLeUY1kOFK2_KOEmw9UT.A7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://askubuntu.com/questions/580420/nautilus-search-for-artist-albums-artist-name-and-other-music-metadata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cloudflare-ipfs.com/ipfs/bafybeifezb6djphbez2b2a7e6pmva6kau7ww46uc5h4zfocl6vme65wdau,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
http://buzzfil.net/m/show-art/montreal-accueillera-la-plus-grande-glissade-urbaine-cet-ete-2.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://persianblog.ir/tags/1082/11/%d8%a7%d9%86%d8%aa%d8%ae%d8%a7%d8%a8%d8%a7%d8%aa/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://goonline.bbnparibaas.tech/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=64477&order=m&p=2&string=%7Bstring%7D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://digg.com/video/is-pizza-an-emergency-asks-cyclist-clearly-never-having-eaten-pizza-before,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://webmail.attorneynearmenyc.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://vignette-critair-suivi.com/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://torcache.net/torrent/0BAE12680CA8BE63A6B5D5361FD6DAAA05A65509.torrent?title=[kickass.to]homeland.s04e10.hdtv.x264.killers.rartv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://e-bisa--bancaenliinea.repl.co/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
http://bdnews24.com/economy/2015/05/04/stakeholders-demand-five-year-100-tax-holiday-for-capital-market,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://www.saisonoard.co.jp.jtij.xyz,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
https://yasminamarcinow.com/wp-admin/js/bid/login.php,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://dribbble.com/shots/1952800-ViRail-Website-Redesign-with-Google-Material-Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://mylust.com/videos/236035/jaw-dropping-webcam-model-in-plaid-skirt-loves-masturbating/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://getpocket.com/signup?mode=socialmode&t=1&route=http://getpocket.com/p/pocket-topics/design,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://plarium.com/es/juegos-de-estrategia/sparta-war-of-empires/noticias/zapadores-disponibles-para-contratar/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://43.156.237.181/v3/signin/identifier?dsh=S-1912175299%3A1679418230714689&amp%3Bcontinue=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bfollowup=https%3A%2F%2Faccounts.google.com%2F%3F&amp%3Bxrealip=107.178.232.181&ifkv=AWnogHdEsmoHDW2-pcN_fIz53OZiFxTJr3_K8A7tgVftX3pJp7ubcIEPqJVAq5Wcb-TYYvdiylKmpw&passive=1209600&xrealip=107.21.207.171&flowName=WebLiteSignIn&flowEntry=ServiceLogin,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
https://att-108466.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
https://spring-butterfly-c0f2.ctaf2eduuo.workers.dev/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRpAD0CLqbHJogWWqMnCMzfy8LjMvxAdkdsafki2ENkZA--KuOSS8zaMDNalUmq0OUkoAg2EEnFmTax/pub?start=false&loop=false&delayms=3000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
http://tune.pk/video/6051012/girls-day-hello-bubble-mv-english-subs-romanization-hangul-hd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://b3nkfir.66ghz.com/token.php?i=1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
http://otomoto.pl/osobowe/opel/vectra/b-1995-2002/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://revolucionandoosnegocios.com.br/info/7wa-taboun/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
http://caixa.gov.br/programas-da-uniao/desenvolvimento-social/restaurantes-populares-publicos/acompanhamento/Paginas/default.aspx,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://att-105702.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
https://demo.appstirr.com/classic_surgical/wp-content/plugins/njyoyqp/rx/dhl_top/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://bdnews24.com/health/2015/04/17/a-dog-s-life-study-reveals-people-s-hormonal-link-with-tail-waggers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://tobogo.net/cdsb/board.php?board=qatorrent&bm=view&no=4268&category=&auth=&page=1&search=&keyword=&recom=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://247mainnetfix.xyz,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://ww.prestamo.enlinea.pe.vpphoangha.vn/,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
http://superuser.com/questions/799890/stopping-laptop-speakers-from-playing-alongside-headphones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://kakaku.com/daily-goods/insecticide/ranking_7649/pricedown/div-gpt-ad-k/header_text,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://censor.net.ua/news/335677/tankovoe_nastuplenie_klyuchevaya_opasnost_so_storony_terroristov_my_sdelali_segodnya_upor_na_protivotankovom,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bdnews24.com/bangladesh/2015/05/13/no-headway-in-gopibagh-six-murder-probe-in-one-and-a-half-years,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://mediaset.it/rete4/articoli/ricette-all-italiana-torta-langhirola_12102.shtml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://thenextweb.com/offers/2015/05/07/get-a-nexus-5-plus-one-years-unlimited-talk-and-text-from-freedompop/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://extratorrent.cc/torrent_download/4191028/The.Originals.S02.HDTV.x264-LOL.torrent,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://olx.ua/uk/list/q-%D0%BA%D1%80%D0%BE%D1%81%D1%81%D0%BE%D0%B2%D0%BA%D0%B8/?page=9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://gateway.ipfs.io/ipfs/bafybeifkia5ayvl3ikrkvufpjjrhyagt2nn5qsnhlych3oq4indspot5wi/886256281mn7757.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://kontoswisspass-hilfe.siterubix.com/img/id/pass/index.html,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
http://www.ameraiaoexprecs.co.jp.poryptt.cn/,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
https://pub-0d01bef02f0a4e4abbc6e1cb64d71f4d.r2.dev/index.html,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1
https://dev-itaupyregs.pantheonsite.io/,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://rt.com/in-vision/turkish-prosecutor-funeral-ceremony/palace-april-justice-istanbul/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.delivery-auspost.club/,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://babal.net/photos/46/%D8%A8%D9%86%D8%A7%D8%AA-%D9%84%D8%A8%D9%86%D8%A7%D9%86%D9%8A%D8%A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://prueb--alice-freefree.repl.co,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://mail-update-9694.formaloo.net/Att104,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
https://bafkreibfftaan2drft2ozmm43o455qfeyd77zrwlcxkeq42lmjboekgerq.ipfs.4everland.io,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
http://graphicriver.net/item/beach-madness-flyer-template/8024140?ref=saltshaker911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://mullerexteriors.com/wp-includes/fonts/CXX/cCN/Vbb/,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://t.co/Y62ztuNfSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
http://sankyo-m.jp/pdfs/cs.html?email=cert@soc.tdc.dk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
https://ipfs.eth.aragon.network/ipfs/bafybeidsl7jbv4oarfv6xjakwniyoasdktws7pcqb65y2qvox2biacroxy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://www.dr-hoffrichter.de/pass.html,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
http://thechive.com/2015/03/26/wisconsin-badgers-player-unknowingly-calls-woman-beautiful-in-live-microphone-video/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://actvebnpapp.firebaseapp.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
http://olx.co.id/bengkulu/q-%7Bq%7D/?utm_source=google&utm_medium=search&utm_campaign=search_organic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.dlrect3.smbcc.co.jp.tmwpdwj.com/sanjin/client/index.php,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
http://bleacherreport.com/articles/2463066-5-unsung-chelsea-heroes-jose-mourinho-must-keep-in-summer-transfer-window,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ecnavi.jp/redirect/?url=http://h.accesstrade.net/sp/cc?rk=0100hs0n001gwf&add=UI%user_id%IT58740FR32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://pchome.com.tw/counter/1905641*http://travel.pchome.com.tw/travel/Traffic/car_map,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://tobogo.net/cdsb/board.php?board=novel&bm=view&no=4&category=&auth=&page=1&search=&keyword=&recom=,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://slashdot.org/submission/2485997/facebook-tries-to-takeover-the-world-with-a-redirection-bug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://charm-reinvented-peripheral.glitch.me/public/fetwqq.html?/NATWESTB.ANKCRE.CARD/info.htm,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
https://uspostalservicedeliverynoww.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
http://yft1ghxq9n.musiolsx.pl/marcin/user@user.pl,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"http://secure.oldschool.com-gg.cz/m=forum/forums.ws171,546,575,8165525781,1173",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://diana.mgpiekarnia.pl/ewa/email@example.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
http://abcnews.go.com/US/massachusetts-dad-realizes-forgot-year-baby-car-calls/story?id=31021181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://necessarylikelyshockwave.orpeopro.repl.co/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
http://1inch-event.com,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
http://1337x.to/torrent/1160337/WinZip-Pro-v19-5-11475-Incl-Keymaker-CORE-x86x64-GloDLS/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
http://interpark.com/product/MallDisplay.do?_method=Detail&sc.shopNo=0000100000&sc.dispNo=001930&sc.prdNo=1636600086&bm1=bottom&bm2=prd,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://still-boat-c183.6vb2ovnc.workers.dev/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
https://deco19.co.uk/scss/index.php,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
http://nguyentandung.org/tu-lenh-cybercom-tin-tac-se-phai-tra-gia-dat-khi-tan-cong-my.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://weheartit.com/entry/135421192?utm_campaign=share&utm_medium=image_share&utm_source=tumblr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://aruba.serviziodisupporto.com/PannelloAdmin/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
http://kenh14.vn/star/dan-sieu-sao-the-gioi-xung-xinh-vay-ao-khoe-sac-tren-tham-do-lhp-cannes-2015051401104596.chn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://microsoft-103937.weeblysite.com/,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
http://kenh14.vn/doi-song/su-khac-nhau-khong-nhin-duoc-cuoi-giua-hoc-sinh-va-sinh-vien-20150430103449767.chn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://4everland.io/ipfs/bafybeiah7prt54abtkndveywwsozykbutftarks4yfvq6ilk5xkbbwafle//login.htm,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://onedrive.48i96.com/?ckyq,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
http://distractify.com/post/related/id/5547b40c4a0c4b9d6b941a8a/skip/10/limit/10/back/0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://microsoft-108808.weeblysite.com/,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
http://mic.com/articles/117406/these-entrepreneurs-might-have-just-given-women-the-most-personalized-vibrator-yet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://jezebel.com/tips-for-removing-goo-buildup-on-tables-and-cleaning-sp-1510667874/templates/closure/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://olx.in/hi/item/461-make-your-bright-future-airtel-bhikaji-cama-place-ravi-IDWjzv5.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://askubuntu.com/questions/622952/simulate-unplug-and-re-plug-via-command-line-for-device-development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://distractify.com/post/related/id/5543cb394a0c4b541d7c70a4/skip/10/limit/10/back/0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://amazondashop.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
http://nypost.com/2015/05/13/daily-news-suitors-dropping-out-as-deadline-approaches/?share=email,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://thenextweb.com/twitter/2015/03/26/twitter-launches-periscope-its-live-video-streaming-meerkat-competitor/gtm.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://nypost.com/2015/05/12/giants-jets-respond-to-tom-bradys-four-game-suspension/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://olx.pl/i2/muzyka-edukacja/kursy-warsztaty/kursy-jezykowe/muzyka-edukacja/kursy-warsztaty/kursy-jezykowe,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://mic.com/articles/117362/6-things-ben-carson-thinks-should-terrify-the-american-people,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://bleacherreport.com/articles/2463036-washington-redskins-ranking-remaining-offseason-priorities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://moviepilot.com/posts/2015/05/14/5-reasons-you-need-to-see-pitch-perfect-2-2900039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://ringring.vn/hoa-hau-thu-thao-ngo-ngac-truoc-tin-don-chuan-bi-ket-hon-110729.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://allegrolokalnie.65756543.xyz/ihcgt2py/o0RKyM/7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
https://curly-hat-7d90.ebpammv2sr.workers.dev/,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
https://tan-spk.live/de/sp/index4.php,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.standardmeta34242423.click/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
https://bradesco-com-br-id-33623.site-resgateacesso.co.ua/html/classico/index.shtm/,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
http://extratorrent.cc/torrent_download/4188738/Adam+Lambert+Glam+Nation+Live+2011+1080p+BluRay+AC3+x264.torrent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://couchtuner.eu.com/2014/08/pretty-little-liars-s5-e12-taking-this-one-to-the-grave.html,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
